index,Order ID,Product Name,Discount per product,Total revenue before discount,Total quantity,Category
6121,ES-2014-5781303,"Apple Signal Booster, Cordless",0,977,7,Technology
6122,ES-2014-5784412,"Eldon Light Bulb, Black",3,50,5,Furniture
6123,ES-2014-5784412,"Binney & Smith Canvas, Easy-Erase",15,26,1,Office Supplies
6124,ES-2014-5784412,"Binney & Smith Sketch Pad, Easy-Erase",15,93,4,Office Supplies
6125,ES-2014-5784412,"Rogers Trays, Wire Frame",15,152,5,Office Supplies
6126,ES-2014-5784412,"Okidata Calculator, White",15,51,2,Technology
6127,ES-2014-5784467,"Acco Hole Reinforcements, Economy",0,7,1,Office Supplies
6128,ES-2014-5794981,"Smead Legal Exhibit Labels, Laser Printer Compatible",0,78,7,Office Supplies
6129,ES-2014-5795334,"Tenex Door Stop, Duo Pack",0,88,2,Furniture
6130,ES-2014-5795334,"Wilson Jones Index Tab, Clear",0,18,3,Office Supplies
6131,ES-2014-5795334,"Belkin Memory Card, Programmable",0,465,4,Technology
6132,ES-2014-5801819,"Boston Highlighters, Water Color",0,110,5,Office Supplies
6133,ES-2014-5801819,"Eaton Memo Slips, 8.5 x 11",0,54,3,Office Supplies
6134,ES-2014-5802920,"Harbour Creations Removable Labels, Adjustable",0,83,10,Office Supplies
6135,ES-2014-5812283,"Cardinal Binding Machine, Durable",0,103,2,Office Supplies
6136,ES-2014-5812283,"GlobeWeis Interoffice Envelope, Set of 50",0,287,6,Office Supplies
6137,ES-2014-5812283,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0,23,2,Office Supplies
6138,ES-2014-5813135,"Tenex Shelving, Industrial",0,276,5,Office Supplies
6139,ES-2014-5813987,"Novimex Removable Labels, Adjustable",0,39,5,Office Supplies
6140,ES-2014-5822421,"Harbour Creations Steel Folding Chair, Red",6,78,1,Furniture
6141,ES-2014-5822421,"Tenex Frame, Ergonomic",0,326,3,Furniture
6142,ES-2014-5822421,"Acco Binder, Economy",0,61,4,Office Supplies
6143,ES-2014-5822421,"Xerox Cards & Envelopes, Premium",0,585,13,Office Supplies
6144,ES-2014-5822421,"SanDisk Numeric Keypad, USB",0,319,6,Technology
6145,ES-2014-5830221,"Ames Peel and Seal, Security-Tint",0,105,5,Office Supplies
6146,ES-2014-5831908,"Novimex Rocking Chair, Set of Two",3,120,1,Furniture
6147,ES-2014-5831908,"BIC Canvas, Easy-Erase",0,162,3,Office Supplies
6148,ES-2014-5831908,"Cardinal Binding Machine, Clear",0,246,5,Office Supplies
6149,ES-2014-5831908,"Smead Shelving, Blue",3,88,2,Office Supplies
6150,ES-2014-5831908,"Acme Trimmer, Steel",0,88,2,Office Supplies
6151,ES-2014-5831908,"Logitech Numeric Keypad, Bluetooth",0,139,3,Technology
6152,ES-2014-5835827,"Sanford Canvas, Easy-Erase",0,102,2,Office Supplies
6153,ES-2014-5835827,"Eldon Trays, Blue",3,130,3,Office Supplies
6154,ES-2014-5838092,"Smead Lockers, Single Width",0,397,2,Office Supplies
6155,ES-2014-5842530,"Bush Library with Doors, Metal",3,2292,7,Furniture
6156,ES-2014-5852851,"Dania Library with Doors, Pine",3,1964,6,Furniture
6157,ES-2014-5855273,"Sanford Pencil Sharpener, Water Color",0,87,3,Office Supplies
6158,ES-2014-5855273,"Belkin Router, Programmable",0,1301,5,Technology
6159,ES-2014-5860410,"BIC Markers, Easy-Erase",0,80,3,Office Supplies
6160,ES-2014-5861616,"Deflect-O Clock, Durable",0,189,4,Furniture
6161,ES-2014-5861616,"Epson Inkjet, Wireless",4.5,524,2,Technology
6162,ES-2014-5861616,"Panasonic Card Printer, Durable",4.5,148,1,Technology
6163,ES-2014-5885922,"Eldon Door Stop, Ergonomic",0,341,7,Furniture
6164,ES-2014-5885922,"Binney & Smith Markers, Easy-Erase",0,171,7,Office Supplies
6165,ES-2014-5887865,"Apple Headset, VoIP",0,147,2,Technology
6166,ES-2014-5890715,"Sanford Pencil Sharpener, Water Color",0,52,2,Office Supplies
6167,ES-2014-5891109,"Advantus Clock, Black",0,103,2,Furniture
6168,ES-2014-5891109,"Avery 3-Hole Punch, Recycled",0,85,3,Office Supplies
6169,ES-2014-5891109,"Avery Removable Labels, 5000 Label Set",0,100,9,Office Supplies
6170,ES-2014-5891109,"Fiskars Scissors, High Speed",0,162,7,Office Supplies
6171,ES-2014-5891109,"Sharp Fax Machine, High-Speed",0,2057,7,Technology
6172,ES-2014-5891109,"Epson Phone, Durable",3,292,4,Technology
6173,ES-2014-5896804,"Binney & Smith Canvas, Water Color",0,382,7,Office Supplies
6174,ES-2014-5896804,"Enermax Keyboard, Programmable",0,255,3,Technology
6175,ES-2014-5900887,"Stanley Pencil Sharpener, Water Color",3,113,5,Office Supplies
6176,ES-2014-5900887,"Stanley Sketch Pad, Blue",3,80,2,Office Supplies
6177,ES-2014-5900887,"Acco Binder Covers, Economy",3,24,2,Office Supplies
6178,ES-2014-5900887,"Stockwell Staples, Metal",3,59,6,Office Supplies
6179,ES-2014-5900887,"Avery Round Labels, Laser Printer Compatible",3,13,2,Office Supplies
6180,ES-2014-5900887,"Green Bar Note Cards, Premium",3,27,1,Office Supplies
6181,ES-2014-5900887,"Enermax Memory Card, Ergonomic",3,202,2,Technology
6182,ES-2014-5904288,"Stanley Highlighters, Blue",0,103,7,Office Supplies
6183,ES-2014-5915369,"BIC Highlighters, Water Color",0,44,2,Office Supplies
6184,ES-2014-5915369,"Sanford Sketch Pad, Fluorescent",0,234,5,Office Supplies
6185,ES-2014-5915369,"Stanley Markers, Easy-Erase",0,45,2,Office Supplies
6186,ES-2014-5915369,"Hon Color Coded Labels, Laser Printer Compatible",0,38,3,Office Supplies
6187,ES-2014-5915369,"Fellowes Lockers, Wire Frame",0,413,2,Office Supplies
6188,ES-2014-5915369,"Konica Phone, White",0,338,4,Technology
6189,ES-2014-5916334,"Sanford Markers, Blue",0,70,3,Office Supplies
6190,ES-2014-5916334,"Smead Shelving, Blue",0,294,6,Office Supplies
6191,ES-2014-5917022,"Hamilton Beach Toaster, Silver",3,157,3,Office Supplies
6192,ES-2014-5917022,"Sharp Ink, Laser",4.5,529,5,Technology
6193,ES-2014-5917022,"Samsung Speaker Phone, Cordless",4.5,429,4,Technology
6194,ES-2014-5922411,"Sauder Corner Shelving, Pine",0,595,4,Furniture
6195,ES-2014-5922411,"Acco 3-Hole Punch, Economy",0,151,5,Office Supplies
6196,ES-2014-5922411,"Cardinal 3-Hole Punch, Recycled",0,58,2,Office Supplies
6197,ES-2014-5925548,"Novimex Rocking Chair, Black",0,1032,8,Furniture
6198,ES-2014-5925548,"Okidata Printer, White",0,1601,6,Technology
6199,ES-2014-5928432,"SanDisk Cards & Envelopes, Premium",3,349,8,Office Supplies
6200,ES-2014-5933137,"Binney & Smith Pens, Easy-Erase",0,37,3,Office Supplies
6201,ES-2014-5933137,"Enermax Flash Drive, USB",0,292,7,Technology
6202,ES-2014-5943694,"Kraft Interoffice Envelope, Security-Tint",0,197,4,Office Supplies
6203,ES-2014-5943694,"Avery Legal Exhibit Labels, Adjustable",0,74,8,Office Supplies
6204,ES-2014-5943694,"Fellowes Shelving, Industrial",3,105,2,Office Supplies
6205,ES-2014-5949760,"Ikea Floating Shelf Set, Traditional",0,852,5,Furniture
6206,ES-2014-5949760,"Memorex Router, Bluetooth",0,492,2,Technology
6207,ES-2014-5951204,"Advantus Clamps, Assorted Sizes",0,67,4,Office Supplies
6208,ES-2014-5952770,"Novimex File Folder Labels, Laser Printer Compatible",0,8,1,Office Supplies
6209,ES-2014-5975016,"Rubbermaid Frame, Durable",0,214,2,Furniture
6210,ES-2014-5977467,"Green Bar Memo Slips, 8.5 x 11",0,21,1,Office Supplies
6211,ES-2014-5979556,"Rogers Shelving, Blue",0,311,5,Office Supplies
6212,ES-2014-5979556,"Memorex Router, Bluetooth",0,3201,13,Technology
6213,ES-2014-5981155,"Smead Lockers, Blue",3,357,2,Office Supplies
6214,ES-2014-5989518,"Green Bar Cards & Envelopes, 8.5 x 11",0,53,1,Office Supplies
6215,ES-2014-5989518,"Eldon File Cart, Single Width",0,257,2,Office Supplies
6216,ES-2014-5991471,"Bush Library with Doors, Metal",3,1637,5,Furniture
6217,ES-2014-5991471,"Hon Executive Leather Armchair, Red",3,413,1,Furniture
6218,ES-2014-5991471,"KitchenAid Microwave, White",3,555,2,Office Supplies
6219,ES-2014-5991471,"Stanley Pencil Sharpener, Water Color",0,28,1,Office Supplies
6220,IT-2011-1044550,"Sauder Classic Bookcase, Pine",15,875,4,Furniture
6221,IT-2011-1044550,"Barricks Coffee Table, Fully Assembled",21,273,3,Furniture
6222,IT-2011-1088680,"KitchenAid Coffee Grinder, Black",15,140,4,Office Supplies
6223,IT-2011-1097469,"Tenex Trays, Blue",3,146,3,Office Supplies
6224,IT-2011-1097469,"Konica Printer, Wireless",4.5,683,3,Technology
6225,IT-2011-1152860,"Tenex File Cart, Single Width",15,135,2,Office Supplies
6226,IT-2011-1165265,"Cardinal Binding Machine, Durable",15,51,2,Office Supplies
6227,IT-2011-1181278,"Avery Binder Covers, Clear",2.5,26,5,Office Supplies
6228,IT-2011-1181278,"Tenex File Cart, Industrial",18,215,4,Office Supplies
6229,IT-2011-1258830,"Eldon Photo Frame, Black",9,41,1,Furniture
6230,IT-2011-1260172,"Sanford Markers, Blue",2.5,35,3,Office Supplies
6231,IT-2011-1289488,"BIC Highlighters, Easy-Erase",2.5,19,2,Office Supplies
6232,IT-2011-1289488,"BIC Markers, Easy-Erase",2.5,27,2,Office Supplies
6233,IT-2011-1289488,"Green Bar Message Books, Recycled",2.5,36,3,Office Supplies
6234,IT-2011-1298611,"Dania Classic Bookcase, Pine",15,1648,8,Furniture
6235,IT-2011-1320928,"Breville Coffee Grinder, Black",15,92,3,Office Supplies
6236,IT-2011-1320928,"Boston Pencil Sharpener, Water Color",15,96,6,Office Supplies
6237,IT-2011-1320928,"Ibico Hole Reinforcements, Durable",2.5,4,1,Office Supplies
6238,IT-2011-1320928,"Advantus Thumb Tacks, Bulk Pack",2.5,20,3,Office Supplies
6239,IT-2011-1320928,"Tenex Shelving, Wire Frame",15,27,1,Office Supplies
6240,IT-2011-1327965,"Rogers File Cart, Blue",0,281,2,Office Supplies
6241,IT-2011-1373680,"Hon Shipping Labels, Laser Printer Compatible",2.5,17,3,Office Supplies
6242,IT-2011-1396210,"Eldon File Cart, Blue",0,254,2,Office Supplies
6243,IT-2011-1460998,"Epson Printer, White",3,470,2,Technology
6244,IT-2011-1471798,"Cisco Signal Booster, with Caller ID",12,182,2,Technology
6245,IT-2011-1521406,"Sauder 3-Shelf Cabinet, Mobile",15,508,6,Furniture
6246,IT-2011-1521406,"Wilson Jones Hole Reinforcements, Economy",2.5,5,2,Office Supplies
6247,IT-2011-1521406,"Advantus Paper Clips, Assorted Sizes",2.5,11,2,Office Supplies
6248,IT-2011-1549226,"Sanford Sketch Pad, Fluorescent",15,327,14,Office Supplies
6249,IT-2011-1549226,"Acco Binder Covers, Economy",2.5,20,3,Office Supplies
6250,IT-2011-1549226,"Avery Binder, Economy",2.5,19,3,Office Supplies
6251,IT-2011-1549226,"Canon Copy Machine, Digital",15,393,3,Technology
6252,IT-2011-1573599,"Ibico Binder, Recycled",3,29,2,Office Supplies
6253,IT-2011-1626202,"Stockwell Push Pins, 12 Pack",2.5,55,8,Office Supplies
6254,IT-2011-1646767,"Okidata Printer, Red",3,956,4,Technology
6255,IT-2011-1646767,"Apple Signal Booster, with Caller ID",3,738,6,Technology
6256,IT-2011-1716540,"Binney & Smith Canvas, Blue",15,205,8,Office Supplies
6257,IT-2011-1716540,"Cameo Business Envelopes, Security-Tint",2.5,17,2,Office Supplies
6258,IT-2011-1765076,"Office Star Steel Folding Chair, Set of Two",3,254,3,Furniture
6259,IT-2011-1765076,"Binney & Smith Pens, Blue",3,11,1,Office Supplies
6260,IT-2011-1765076,"Sanford Highlighters, Easy-Erase",3,29,2,Office Supplies
6261,IT-2011-1765076,"Avery Binder, Recycled",3,48,4,Office Supplies
6262,IT-2011-1765076,"Stockwell Paper Clips, Metal",3,24,2,Office Supplies
6263,IT-2011-1780558,"Binney & Smith Markers, Blue",0,24,1,Office Supplies
6264,IT-2011-1780558,"Binney & Smith Pencil Sharpener, Water Color",0,60,2,Office Supplies
6265,IT-2011-1780558,"Rogers File Cart, Single Width",12,256,3,Office Supplies
6266,IT-2011-1780558,"Belkin Memory Card, Programmable",0,698,6,Technology
6267,IT-2011-1780558,"Samsung Audio Dock, with Caller ID",12,601,6,Technology
6268,IT-2011-1781238,"Office Star Executive Leather Armchair, Black",3,1262,3,Furniture
6269,IT-2011-1802563,"Jiffy Mailers, Recycled",15,126,7,Office Supplies
6270,IT-2011-1802563,"OIC Staples, Metal",2.5,17,3,Office Supplies
6271,IT-2011-1877466,"SanDisk Memo Slips, Multicolor",2.5,46,5,Office Supplies
6272,IT-2011-1877466,"Logitech Numeric Keypad, Ergonomic",15,44,2,Technology
6273,IT-2011-1877466,"Hewlett Copy Machine, Color",19.5,550,6,Technology
6274,IT-2011-1877466,"Konica Phone, White",19.5,89,3,Technology
6275,IT-2011-1887131,"Tenex Lockers, Industrial",15,205,2,Office Supplies
6276,IT-2011-1900372,"BIC Markers, Water Color",0,237,8,Office Supplies
6277,IT-2011-1900372,"Fellowes Box, Industrial",3,54,3,Office Supplies
6278,IT-2011-1904026,"Apple Office Telephone, Cordless",15,238,7,Technology
6279,IT-2011-1925845,"Advantus Frame, Black",9,156,2,Furniture
6280,IT-2011-1939979,"Chromcraft Wood Table, with Bottom Storage",10.5,627,2,Furniture
6281,IT-2011-1978668,"SAFCO Executive Leather Armchair, Black",3,4544,11,Furniture
6282,IT-2011-1978668,"Hoover Microwave, Black",3,277,1,Office Supplies
6283,IT-2011-1978668,"Stanley Highlighters, Easy-Erase",0,90,6,Office Supplies
6284,IT-2011-1978668,"Nokia Audio Dock, VoIP",4.5,284,2,Technology
6285,IT-2011-2011704,"Avery Binding Machine, Durable",0,151,3,Office Supplies
6286,IT-2011-2011704,"Fellowes File Cart, Single Width",12,165,2,Office Supplies
6287,IT-2011-2011704,"Brother Personal Copier, Digital",0,713,5,Technology
6288,IT-2011-2051710,"Barricks Coffee Table, Adjustable Height",15,607,4,Furniture
6289,IT-2011-2051710,"SanDisk Flash Drive, USB",0,159,4,Technology
6290,IT-2011-2051710,"Motorola Audio Dock, VoIP",12,729,7,Technology
6291,IT-2011-2075149,"Cameo Peel and Seal, Set of 50",2.5,53,5,Office Supplies
6292,IT-2011-2159764,"Dania Floating Shelf Set, Metal",0,506,3,Furniture
6293,IT-2011-2159764,"Advantus Clock, Duo Pack",9,144,4,Furniture
6294,IT-2011-2159764,"Cameo Manila Envelope, Security-Tint",0,118,4,Office Supplies
6295,IT-2011-2185983,"Nokia Headset, with Caller ID",4.5,684,11,Technology
6296,IT-2011-2204228,"Sanford Pencil Sharpener, Fluorescent",2.5,26,2,Office Supplies
6297,IT-2011-2226067,"Deflect-O Photo Frame, Ergonomic",9,106,3,Furniture
6298,IT-2011-2226067,"Cameo Business Envelopes, Recycled",0,79,5,Office Supplies
6299,IT-2011-2226067,"Accos Clamps, Assorted Sizes",0,34,2,Office Supplies
6300,IT-2011-2226067,"Novimex Shipping Labels, Alphabetical",0,11,1,Office Supplies
6301,IT-2011-2226067,"Fellowes File Cart, Wire Frame",0,273,2,Office Supplies
6302,IT-2011-2241184,"Samsung Headset, with Caller ID",3,132,2,Technology
6303,IT-2011-2289083,"Fellowes Box, Industrial",3,54,3,Office Supplies
6304,IT-2011-2306373,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",2.5,17,3,Office Supplies
6305,IT-2011-2306373,"Nokia Audio Dock, Full Size",15,84,1,Technology
6306,IT-2011-2323076,"Cameo Clasp Envelope, with clear poly window",2.5,13,2,Office Supplies
6307,IT-2011-2359180,"Fellowes File Cart, Industrial",12,248,3,Office Supplies
6308,IT-2011-2396037,"BIC Pencil Sharpener, Water Color",0,97,3,Office Supplies
6309,IT-2011-2396037,"Acco Binding Machine, Durable",0,263,5,Office Supplies
6310,IT-2011-2396037,"Stockwell Thumb Tacks, Metal",0,53,4,Office Supplies
6311,IT-2011-2396037,"Smead File Cart, Single Width",3,812,7,Office Supplies
6312,IT-2011-2396037,"Cisco Office Telephone, VoIP",4.5,274,4,Technology
6313,IT-2011-2413417,"Harbour Creations Swivel Stool, Set of Two",18,73,1,Furniture
6314,IT-2011-2413417,"Office Star Bag Chairs, Set of Two",18,69,3,Furniture
6315,IT-2011-2413417,"Advantus Staples, 12 Pack",0,41,4,Office Supplies
6316,IT-2011-2413417,"Harbour Creations Color Coded Labels, Adjustable",0,54,5,Office Supplies
6317,IT-2011-2413417,"SanDisk Memo Slips, Multicolor",0,55,3,Office Supplies
6318,IT-2011-2419493,"Nokia Headset, VoIP",15,73,2,Technology
6319,IT-2011-2421873,"Dania Classic Bookcase, Traditional",15,411,2,Furniture
6320,IT-2011-2421873,"Deflect-O Photo Frame, Durable",15,122,5,Furniture
6321,IT-2011-2421873,"Deflect-O Stacking Tray, Ergonomic",2.5,60,5,Furniture
6322,IT-2011-2421873,"KitchenAid Stove, Red",15,855,3,Office Supplies
6323,IT-2011-2421873,"Boston Sketch Pad, Blue",15,122,5,Office Supplies
6324,IT-2011-2421873,"Stanley Highlighters, Blue",2.5,37,5,Office Supplies
6325,IT-2011-2421873,"Wilson Jones Index Tab, Recycled",2.5,7,2,Office Supplies
6326,IT-2011-2459755,"Sanford Pencil Sharpener, Water Color",2.5,39,3,Office Supplies
6327,IT-2011-2506333,"Office Star Executive Leather Armchair, Adjustable",18,744,4,Furniture
6328,IT-2011-2506333,"Eldon Folders, Single Width",2,51,5,Office Supplies
6329,IT-2011-2506333,"Eldon Lockers, Industrial",12,119,1,Office Supplies
6330,IT-2011-2506333,"Eldon Trays, Wire Frame",12,85,3,Office Supplies
6331,IT-2011-2506333,"Rogers Shelving, Industrial",12,451,12,Office Supplies
6332,IT-2011-2506333,"Motorola Speaker Phone, Full Size",12,393,5,Technology
6333,IT-2011-2516674,"SAFCO Steel Folding Chair, Red",3,231,3,Furniture
6334,IT-2011-2516674,"Stockwell Thumb Tacks, Bulk Pack",0,66,5,Office Supplies
6335,IT-2011-2556136,"Novimex Rocking Chair, Black",6,206,2,Furniture
6336,IT-2011-2556136,"Sanford Pens, Blue",0,22,2,Office Supplies
6337,IT-2011-2556136,"Avery Hole Reinforcements, Recycled",0,19,4,Office Supplies
6338,IT-2011-2556136,"Cisco Signal Booster, VoIP",3,137,1,Technology
6339,IT-2011-2558119,"Tenex Photo Frame, Black",0,311,6,Furniture
6340,IT-2011-2558119,"BIC Markers, Easy-Erase",0,107,4,Office Supplies
6341,IT-2011-2558119,"BIC Markers, Water Color",0,89,3,Office Supplies
6342,IT-2011-2558119,"Cameo Peel and Seal, Security-Tint",0,70,3,Office Supplies
6343,IT-2011-2558119,"Eaton Note Cards, Premium",0,56,2,Office Supplies
6344,IT-2011-2558119,"Fellowes Box, Blue",3,53,3,Office Supplies
6345,IT-2011-2568112,"Bush 3-Shelf Cabinet, Metal",3,257,2,Furniture
6346,IT-2011-2568112,"Dania Classic Bookcase, Mobile",3,744,2,Furniture
6347,IT-2011-2568112,"Rogers File Cart, Blue",3,253,2,Office Supplies
6348,IT-2011-2568112,"Apple Signal Booster, Full Size",0,276,2,Technology
6349,IT-2011-2600640,"Acco 3-Hole Punch, Economy",3,27,1,Office Supplies
6350,IT-2011-2600640,"Avery Legal Exhibit Labels, Alphabetical",3,30,3,Office Supplies
6351,IT-2011-2600640,"Fellowes File Cart, Wire Frame",6,546,5,Office Supplies
6352,IT-2011-2600640,"Smead File Cart, Single Width",6,514,5,Office Supplies
6353,IT-2011-2624729,"Safco Classic Bookcase, Traditional",15,1314,6,Furniture
6354,IT-2011-2624729,"Stanley Highlighters, Easy-Erase",2.5,15,2,Office Supplies
6355,IT-2011-2660642,"Boston Pencil Sharpener, Water Color",2.5,44,3,Office Supplies
6356,IT-2011-2660642,"Enermax Parchment Paper, 8.5 x 11",2.5,39,4,Office Supplies
6357,IT-2011-2660642,"Tenex Lockers, Wire Frame",15,610,6,Office Supplies
6358,IT-2011-2668777,"Binney & Smith Canvas, Blue",15,51,2,Office Supplies
6359,IT-2011-2668777,"Brother Ink, High-Speed",15,146,2,Technology
6360,IT-2011-2709916,"Barricks Conference Table, Fully Assembled",18,727,2,Furniture
6361,IT-2011-2725191,"Harbour Creations Shipping Labels, 5000 Label Set",2.5,53,9,Office Supplies
6362,IT-2011-2725191,"Apple Office Telephone, with Caller ID",15,98,3,Technology
6363,IT-2011-2743644,"OIC Paper Clips, 12 Pack",0,28,2,Office Supplies
6364,IT-2011-2743644,"Nokia Audio Dock, with Caller ID",4.5,425,3,Technology
6365,IT-2011-2753313,"Cisco Speaker Phone, Cordless",3,382,3,Technology
6366,IT-2011-2779559,"Enermax Parchment Paper, Multicolor",2.5,17,2,Office Supplies
6367,IT-2011-2800134,"Enermax Flash Drive, Ergonomic",15,39,2,Technology
6368,IT-2011-2800134,"SanDisk Keyboard, Programmable",15,332,8,Technology
6369,IT-2011-2803139,"Ames Peel and Seal, Set of 50",2.5,47,5,Office Supplies
6370,IT-2011-2803139,"Accos Paper Clips, Assorted Sizes",2.5,6,1,Office Supplies
6371,IT-2011-2803139,"Cisco Office Telephone, with Caller ID",15,80,2,Technology
6372,IT-2011-2803139,"Nokia Office Telephone, Full Size",15,166,5,Technology
6373,IT-2011-2852736,"Novimex Chairmat, Red",18,45,2,Furniture
6374,IT-2011-2861112,"Rubbermaid Photo Frame, Ergonomic",0,101,2,Furniture
6375,IT-2011-2861112,"Jiffy Clasp Envelope, Recycled",0,29,4,Office Supplies
6376,IT-2011-2861112,"Brother Fax and Copier, Digital",4.5,325,2,Technology
6377,IT-2011-2866156,"Apple Signal Booster, VoIP",4.5,349,3,Technology
6378,IT-2011-2889545,"Harbour Creations Bag Chairs, Black",18,47,2,Furniture
6379,IT-2011-2911544,"Samsung Signal Booster, with Caller ID",4.5,348,3,Technology
6380,IT-2011-2942451,"Boston Markers, Easy-Erase",2.5,27,2,Office Supplies
6381,IT-2011-2942451,"Eldon Folders, Single Width",2.5,17,2,Office Supplies
